0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.708,0.89871,0.96972,0.99627,0.99382,0.73151,-0.75512,-0.93457,-0.96852,-0.98124,-0.98756,-0.9912,-0.9935,-0.99505,-0.99614,-0.99693,-0.99752,-0.99797,-0.99832,-0.9986,-0.99882,-0.999,-0.99915,-0.99928,-0.99938,-0.99947,-0.99954,-0.99961,-0.99966,-0.99971,-0.99975,-0.99979,-0.99982,-0.99985,-0.99988,-0.9999,-0.99992,-0.99994,-0.99995,-0.99997,-0.99998,-0.99999,-0.99999,-1,-1,-1,-1,-0.99999,-0.99998,-0.99997,-0.99995,-0.99993,-0.9999,-0.99987,-0.99983,-0.99979,-0.99973,-0.99967,-0.99959,-0.99951,-0.9994,-0.99928,-0.99913,-0.99895,-0.99874,-0.99848,-0.99816,-0.99776,-0.99725,-0.99658,-0.9957,-0.99447,-0.99268,-0.98991,-0.98519,-0.97584,-0.95173,-0.84296,0.29575,0.94765,0.9922,0.99935,0.99971,0.99695,0.99058,0.97735,0.94842,0.87974,0.70617,0
0,0.4415,0.7091,0.90815,0.98964,-0.068602,-0.69555,-0.84293,-0.90299,-0.93455,-0.95338,-0.96553,-0.97378,-0.97961,-0.98385,-0.98702,-0.98943,-0.99131,-0.99278,-0.99396,-0.99491,-0.99568,-0.99632,-0.99686,-0.9973,-0.99768,-0.998,-0.99828,-0.99852,-0.99873,-0.99891,-0.99907,-0.99921,-0.99934,-0.99945,-0.99954,-0.99963,-0.99971,-0.99977,-0.99983,-0.99988,-0.99992,-0.99995,-0.99998,-0.99999,-1,-1,-0.99998,-0.99996,-0.99992,-0.99987,-0.99981,-0.99973,-0.99963,-0.99951,-0.99936,-0.99919,-0.999,-0.99876,-0.99849,-0.99817,-0.99779,-0.99735,-0.99682,-0.99621,-0.99547,-0.99459,-0.99352,-0.99222,-0.9906,-0.98857,-0.98596,-0.98254,-0.97791,-0.9714,-0.96174,-0.94631,-0.91886,-0.86076,-0.69717,-0.078959,0.78161,0.97263,0.99962,0.99349,0.97058,0.92681,0.84753,0.70735,0.47452,0
0,0.24829,0.42609,0.7168,-0.55013,-0.69307,-0.77589,-0.83314,-0.8739,-0.90333,-0.92486,-0.94081,-0.95281,-0.96194,-0.96899,-0.97451,-0.97886,-0.98234,-0.98515,-0.98744,-0.98933,-0.99089,-0.99219,-0.99329,-0.99422,-0.99501,-0.99569,-0.99628,-0.99679,-0.99724,-0.99763,-0.99798,-0.99828,-0.99856,-0.9988,-0.99901,-0.9992,-0.99937,-0.99951,-0.99964,-0.99974,-0.99983,-0.9999,-0.99996,-0.99999,-1,-0.99999,-0.99996,-0.9999,-0.99982,-0.99971,-0.99957,-0.99939,-0.99918,-0.99892,-0.99861,-0.99825,-0.99782,-0.99732,-0.99674,-0.99606,-0.99528,-0.99436,-0.99329,-0.99204,-0.99056,-0.98882,-0.98675,-0.98427,-0.98126,-0.97759,-0.97305,-0.96734,-0.96004,-0.95047,-0.93757,-0.91951,-0.89294,-0.85093,-0.7771,-0.62457,-0.23887,0.55032,0.96195,0.995,0.93952,0.84458,0.71066,0.53419,0.31765,0
0,0.091354,-0.13836,-0.83406,-0.71006,-0.73085,-0.77092,-0.81051,-0.84496,-0.87353,-0.89671,-0.91534,-0.93028,-0.94227,-0.95194,-0.95976,-0.96613,-0.97134,-0.97564,-0.97921,-0.98219,-0.98469,-0.98681,-0.98861,-0.99014,-0.99147,-0.99261,-0.99361,-0.99447,-0.99524,-0.99591,-0.9965,-0.99703,-0.9975,-0.99792,-0.99829,-0.99861,-0.9989,-0.99916,-0.99938,-0.99956,-0.99971,-0.99984,-0.99993,-0.99998,-1,-0.99998,-0.99993,-0.99983,-0.99968,-0.99949,-0.99924,-0.99894,-0.99856,-0.99811,-0.99758,-0.99696,-0.99624,-0.99539,-0.99442,-0.99329,-0.99198,-0.99047,-0.98872,-0.98669,-0.98433,-0.98159,-0.97837,-0.97458,-0.9701,-0.96475,-0.95833,-0.95055,-0.94101,-0.92918,-0.91429,-0.89522,-0.87025,-0.8366,-0.78939,-0.71893,-0.60211,-0.36648,0.26364,0.98953,0.89619,0.72254,0.55349,0.38484,0.21478,0
0,-0.1066,-0.99597,-0.72476,-0.69155,-0.71304,-0.74717,-0.78258,-0.81534,-0.84416,-0.86882,-0.88962,-0.907,-0.92147,-0.93349,-0.9435,-0.95184,-0.95881,-0.96467,-0.9696,-0.97377,-0.97732,-0.98035,-0.98295,-0.9852,-0.98714,-0.98883,-0.99031,-0.99161,-0.99276,-0.99377,-0.99467,-0.99547,-0.99618,-0.99682,-0.99738,-0.99788,-0.99833,-0.99871,-0.99905,-0.99933,-0.99957,-0.99975,-0.99989,-0.99997,-1,-0.99997,-0.99988,-0.99973,-0.99951,-0.99921,-0.99883,-0.99836,-0.99779,-0.99711,-0.99631,-0.99538,-0.99429,-0.99303,-0.99158,-0.98991,-0.988,-0.9858,-0.98328,-0.98039,-0.97706,-0.97323,-0.9688,-0.96367,-0.95771,-0.95077,-0.94262,-0.93304,-0.9217,-0.90821,-0.89206,-0.87262,-0.84906,-0.82029,-0.78487,-0.7407,-0.68441,-0.60898,-0.49183,-0.15671,0.82399,0.53059,0.38359,0.26043,0.144,0
0,-0.69754,-0.71659,-0.63821,-0.64898,-0.67998,-0.716,-0.75172,-0.78494,-0.81479,-0.84103,-0.86377,-0.8833,-0.89996,-0.91414,-0.92619,-0.93642,-0.94513,-0.95254,-0.95887,-0.96429,-0.96896,-0.97298,-0.97646,-0.97948,-0.98212,-0.98443,-0.98646,-0.98826,-0.98984,-0.99125,-0.99251,-0.99363,-0.99463,-0.99552,-0.99631,-0.99702,-0.99765,-0.99819,-0.99867,-0.99907,-0.9994,-0.99966,-0.99985,-0.99996,-1,-0.99996,-0.99983,-0.99961,-0.9993,-0.99887,-0.99834,-0.99768,-0.99688,-0.99593,-0.99481,-0.99351,-0.99201,-0.99028,-0.9883,-0.98603,-0.98344,-0.9805,-0.97714,-0.97332,-0.96897,-0.96402,-0.95837,-0.95193,-0.94456,-0.93611,-0.92643,-0.9153,-0.90249,-0.88773,-0.87072,-0.85111,-0.82856,-0.80274,-0.7734,-0.7405,-0.70453,-0.66721,-0.63403,-0.62722,-0.86784,0.12556,0.19116,0.15189,0.091231,0
0,-0.64198,-0.54186,-0.56355,-0.6009,-0.64146,-0.68146,-0.71923,-0.75397,-0.78534,-0.81326,-0.83785,-0.85934,-0.87801,-0.89417,-0.90813,-0.92016,-0.93054,-0.9395,-0.94724,-0.95394,-0.95975,-0.96481,-0.96922,-0.97308,-0.97647,-0.97946,-0.9821,-0.98444,-0.98652,-0.98838,-0.99003,-0.99151,-0.99284,-0.99403,-0.99509,-0.99603,-0.99686,-0.99759,-0.99822,-0.99876,-0.9992,-0.99955,-0.9998,-0.99995,-1,-0.99994,-0.99977,-0.99947,-0.99905,-0.99849,-0.99777,-0.99689,-0.99583,-0.99458,-0.99311,-0.99141,-0.98945,-0.9872,-0.98463,-0.98172,-0.97841,-0.97467,-0.97044,-0.96566,-0.96028,-0.9542,-0.94736,-0.93964,-0.93094,-0.92113,-0.91006,-0.8976,-0.88356,-0.86779,-0.85009,-0.83034,-0.80841,-0.78433,-0.75827,-0.73077,-0.70308,-0.67789,-0.66155,-0.67206,-0.78084,-0.83872,-0.066553,0.045568,0.04754,0
0,-0.35533,-0.4372,-0.49952,-0.55315,-0.60151,-0.64569,-0.68607,-0.72276,-0.75587,-0.78553,-0.81191,-0.83524,-0.85577,-0.87377,-0.88952,-0.90327,-0.91526,-0.92573,-0.93486,-0.94284,-0.94983,-0.95595,-0.96133,-0.96607,-0.97026,-0.97397,-0.97727,-0.9802,-0.98282,-0.98517,-0.98727,-0.98915,-0.99084,-0.99235,-0.99371,-0.99491,-0.99598,-0.99692,-0.99773,-0.99842,-0.99898,-0.99943,-0.99975,-0.99994,-1,-0.99992,-0.9997,-0.99932,-0.99878,-0.99805,-0.99714,-0.99602,-0.99468,-0.99309,-0.99124,-0.98909,-0.98664,-0.98383,-0.98065,-0.97705,-0.97299,-0.96842,-0.9633,-0.95756,-0.95114,-0.94397,-0.93596,-0.92703,-0.91709,-0.90602,-0.89373,-0.88009,-0.865,-0.84836,-0.83007,-0.8101,-0.78847,-0.76532,-0.74096,-0.71606,-0.69182,-0.67058,-0.65715,-0.66293,-0.72168,-0.94146,-0.49944,-0.080198,0.0060701,0
0,-0.25258,-0.36608,-0.44506,-0.50818,-0.56222,-0.61003,-0.65296,-0.69167,-0.72657,-0.75794,-0.78603,-0.81109,-0.83336,-0.85309,-0.87052,-0.88589,-0.89944,-0.91137,-0.92187,-0.93113,-0.93929,-0.9465,-0.95287,-0.95853,-0.96355,-0.96802,-0.97201,-0.97558,-0.97878,-0.98165,-0.98422,-0.98654,-0.98863,-0.9905,-0.99218,-0.99368,-0.995,-0.99617,-0.99718,-0.99803,-0.99874,-0.99929,-0.99969,-0.99993,-1,-0.9999,-0.99962,-0.99915,-0.99848,-0.99758,-0.99645,-0.99507,-0.99342,-0.99148,-0.98921,-0.9866,-0.98362,-0.98024,-0.97641,-0.9721,-0.96727,-0.96187,-0.95585,-0.94915,-0.94171,-0.93347,-0.92435,-0.91428,-0.90318,-0.89097,-0.87756,-0.86288,-0.84686,-0.82943,-0.81058,-0.79031,-0.7687,-0.74593,-0.72234,-0.69851,-0.67544,-0.6549,-0.64023,-0.63853,-0.66774,-0.78525,-0.98236,-0.27418,-0.041018,0
