-2.4268e-05,-4.9724e-05,-6.7063e-05,-7.1901e-05,-6.2664e-05,-3.9266e-05,-2.359e-06,4.7082e-05,0.00010798,0.00017926,0.00025992,0.00034907,0.00044588,0.00054966,0.00065981,0.0007758,0.00089724,0.0010238,0.0011551,0.0012911,0.0014315,0.0015763,0.0017255,0.0018791,0.0020371,0.0021996,0.0023667,0.0025387,0.0027157,0.0028979,0.0030856,0.0032791,0.0034786,0.0036844,0.003897,0.0041167,0.0043439,0.004579,0.0048225,0.0050749,0.0053367,0.0056086,0.005891,0.0061848,0.0064907,0.0068094,0.0071418,0.007489,0.007852,0.0082319,0.0086301,0.0090481,0.0094874,0.00995,0.010438,0.010953,0.011498,0.012077,0.012692,0.013347,0.014048,0.014798,0.015604,0.016474,0.017415,0.018439,0.019557,0.020784,0.02214,0.023647,0.025334,0.027239,0.02941,0.031909,0.034817,0.038244,0.042333,0.047283,0.053362,0.060937,0.070518,0.082797,0.09871,0.11946,0.14644,0.18075,0.22134,0.25837,0.24702
-2.5368e-05,-4.4452e-05,-4.5149e-05,-2.0689e-05,3.215e-05,0.00011432,0.0002254,0.00036415,0.00052897,0.00071806,0.0009296,0.0011619,0.0014132,0.0016823,0.0019677,0.0022684,0.0025833,0.0029118,0.0032532,0.0036071,0.003973,0.0043508,0.0047404,0.0051418,0.0055552,0.0059807,0.0064187,0.0068696,0.0073339,0.0078121,0.0083048,0.0088128,0.0093367,0.0098774,0.010436,0.011013,0.011609,0.012227,0.012866,0.013528,0.014215,0.014928,0.015668,0.016438,0.017239,0.018073,0.018942,0.019849,0.020796,0.021786,0.022822,0.023908,0.025048,0.026246,0.027506,0.028834,0.030236,0.031719,0.033289,0.034957,0.03673,0.038621,0.040643,0.04281,0.045141,0.047655,0.050379,0.05334,0.056575,0.060126,0.064048,0.068404,0.073276,0.078763,0.084991,0.092116,0.10034,0.10989,0.12109,0.13427,0.14987,0.1683,0.18989,0.21461,0.24147,0.26711,0.28277,0.26789,0.18235
-1.7085e-05,-1.7619e-05,1.0435e-05,7.4344e-05,0.00017796,0.00032272,0.00050844,0.00073389,0.00099723,0.0012963,0.0016288,0.0019924,0.0023851,0.0028049,0.0032499,0.0037185,0.0042096,0.0047218,0.0052543,0.0058065,0.0063777,0.0069678,0.0075765,0.008204,0.0088504,0.009516,0.010201,0.010907,0.011634,0.012382,0.013154,0.013949,0.014769,0.015616,0.01649,0.017393,0.018327,0.019293,0.020293,0.021329,0.022403,0.023518,0.024675,0.025877,0.027127,0.028428,0.029784,0.031197,0.032672,0.034213,0.035824,0.037512,0.03928,0.041136,0.043086,0.045137,0.047299,0.049581,0.051993,0.054547,0.057256,0.060136,0.063205,0.066482,0.06999,0.073756,0.077812,0.082195,0.086948,0.092123,0.097782,0.104,0.11086,0.11847,0.12695,0.13645,0.14713,0.15916,0.17274,0.18802,0.20506,0.22374,0.24348,0.2629,0.27903,0.2861,0.27363,0.22496,0.12607
-4.4048e-06,2.0316e-05,8.4234e-05,0.00019381,0.00035267,0.00056227,0.00082245,0.001132,0.001489,0.001891,0.0023356,0.0028201,0.0033421,0.0038992,0.0044892,0.0051104,0.0057611,0.0064398,0.0071455,0.0078773,0.0086346,0.0094171,0.010224,0.011057,0.011915,0.012798,0.013708,0.014644,0.015609,0.016603,0.017627,0.018683,0.019772,0.020896,0.022056,0.023254,0.024493,0.025775,0.027101,0.028475,0.029898,0.031375,0.032907,0.034498,0.036153,0.037873,0.039664,0.04153,0.043476,0.045507,0.04763,0.049849,0.052172,0.054607,0.057162,0.059846,0.062668,0.065641,0.068776,0.072088,0.075592,0.079304,0.083245,0.087437,0.091905,0.096677,0.10179,0.10727,0.11318,0.11955,0.12645,0.13394,0.14209,0.151,0.16073,0.17139,0.18306,0.19578,0.20957,0.2243,0.23966,0.25499,0.26902,0.27952,0.28272,0.27268,0.24096,0.17924,0.088438
9.782e-06,6.2753e-05,0.00016599,0.00032431,0.00054044,0.00081541,0.0011489,0.0015395,0.0019853,0.0024837,0.0030321,0.0036277,0.0042678,0.0049499,0.0056715,0.0064307,0.0072256,0.0080546,0.0089164,0.0098102,0.010735,0.011691,0.012677,0.013694,0.014742,0.015822,0.016934,0.018078,0.019258,0.020472,0.021724,0.023014,0.024345,0.025718,0.027135,0.028599,0.030112,0.031676,0.033294,0.03497,0.036706,0.038505,0.040372,0.042309,0.044322,0.046414,0.04859,0.050856,0.053216,0.055678,0.058247,0.06093,0.063735,0.066671,0.069746,0.07297,0.076354,0.079911,0.083653,0.087594,0.091751,0.096141,0.10078,0.1057,0.11091,0.11645,0.12235,0.12863,0.13533,0.1425,0.15018,0.15841,0.16724,0.17671,0.18686,0.19769,0.2092,0.22128,0.23377,0.24629,0.25824,0.26858,0.27569,0.27705,0.26903,0.24676,0.20478,0.14127,0.063335
2.3905e-05,0.00010569,0.00024908,0.00045674,0.0007301,0.0010694,0.0014739,0.001942,0.0024715,0.0030597,0.003704,0.0044014,0.0051492,0.0059446,0.0067852,0.0076688,0.0085934,0.0095573,0.010559,0.011598,0.012673,0.013784,0.01493,0.016113,0.017331,0.018586,0.019878,0.021209,0.02258,0.023991,0.025446,0.026946,0.028492,0.030087,0.031733,0.033432,0.035188,0.037004,0.038881,0.040824,0.042836,0.04492,0.047081,0.049323,0.05165,0.054067,0.05658,0.059193,0.061913,0.064746,0.067699,0.07078,0.073995,0.077355,0.080868,0.084545,0.088395,0.092432,0.096667,0.10111,0.10579,0.11071,0.11589,0.12135,0.12711,0.13319,0.13962,0.14642,0.15361,0.16123,0.16928,0.1778,0.18678,0.19624,0.20614,0.21642,0.22695,0.23754,0.24784,0.25731,0.26516,0.27018,0.27065,0.26418,0.2477,0.21772,0.17199,0.11174,0.046289
3.7157e-05,0.0001468,0.00032932,0.0005851,0.000914,0.0013153,0.0017875,0.0023287,0.0029364,0.0036079,0.0043403,0.0051307,0.0059761,0.0068739,0.0078215,0.0088165,0.0098571,0.010941,0.012068,0.013236,0.014445,0.015693,0.016982,0.018311,0.01968,0.02109,0.022542,0.024038,0.025578,0.027165,0.028799,0.030483,0.032219,0.03401,0.035858,0.037765,0.039735,0.041771,0.043875,0.046052,0.048305,0.050638,0.053055,0.055561,0.05816,0.060858,0.06366,0.06657,0.069597,0.072745,0.076023,0.079437,0.082995,0.086707,0.09058,0.094624,0.09885,0.10327,0.10789,0.11273,0.1178,0.12311,0.12868,0.13452,0.14064,0.14707,0.15381,0.16089,0.1683,0.17605,0.18415,0.19259,0.20134,0.21034,0.21952,0.22875,0.23782,0.24643,0.25413,0.2603,0.26403,0.2641,0.2589,0.24637,0.22419,0.19021,0.14426,0.089191,0.034526
4.9161e-05,0.00018478,0.00040422,0.00070557,0.0010871,0.0015468,0.0020826,0.0026919,0.003372,0.0041199,0.0049328,0.0058074,0.0067409,0.0077305,0.0087737,0.009868,0.011012,0.012203,0.01344,0.014722,0.016048,0.017418,0.018832,0.020289,0.021791,0.023338,0.024931,0.026571,0.028259,0.029999,0.03179,0.033636,0.035538,0.0375,0.039523,0.041611,0.043767,0.045994,0.048295,0.050674,0.053135,0.055682,0.058319,0.06105,0.063881,0.066817,0.069863,0.073024,0.076307,0.079718,0.083264,0.086952,0.090789,0.094784,0.098944,0.10328,0.1078,0.11251,0.11742,0.12254,0.12789,0.13347,0.1393,0.14537,0.1517,0.1583,0.16517,0.17231,0.17972,0.18738,0.19527,0.20335,0.21156,0.21981,0.22797,0.23586,0.24321,0.24965,0.25468,0.25763,0.2576,0.25343,0.24371,0.2268,0.20104,0.16569,0.12145,0.072019,0.026287
5.9772e-05,0.000219,0.00047238,0.00081587,0.0012461,0.0017599,0.0023544,0.0030263,0.0037726,0.0045901,0.0054756,0.006426,0.0074382,0.0085096,0.0096374,0.010819,0.012054,0.013338,0.014672,0.016054,0.017483,0.018959,0.020481,0.022051,0.023668,0.025333,0.027048,0.028813,0.030631,0.032502,0.03443,0.036415,0.038461,0.04057,0.042744,0.044988,0.047303,0.049693,0.052162,0.054713,0.057351,0.060079,0.062901,0.065822,0.068848,0.071982,0.07523,0.078597,0.08209,0.085715,0.089477,0.093383,0.09744,0.10166,0.10604,0.11059,0.11532,0.12024,0.12536,0.13068,0.1362,0.14194,0.14791,0.15409,0.1605,0.16712,0.17397,0.18101,0.18824,0.19562,0.2031,0.21063,0.21811,0.22543,0.2324,0.23881,0.24436,0.24863,0.25112,0.25115,0.24788,0.24028,0.22717,0.20732,0.17975,0.1445,0.1029,0.058888,0.020429
6.8973e-05,0.0002492,0.00053311,0.00091476,0.0013893,0.0019523,0.0026001,0.0033287,0.0041348,0.0050147,0.0059651,0.0069829,0.0080648,0.0092082,0.01041,0.011669,0.012982,0.014348,0.015766,0.017234,0.018751,0.020318,0.021935,0.023601,0.025317,0.027084,0.028903,0.030775,0.032703,0.034687,0.03673,0.038834,0.041002,0.043236,0.045539,0.047913,0.050363,0.052891,0.055501,0.058196,0.060981,0.063859,0.066835,0.069913,0.073097,0.076393,0.079804,0.083338,0.086998,0.09079,0.094721,0.098795,0.10302,0.1074,0.11194,0.11665,0.12153,0.12659,0.13183,0.13726,0.14288,0.14869,0.15469,0.16088,0.16725,0.17379,0.18048,0.1873,0.19422,0.20118,0.20813,0.21498,0.22162,0.22789,0.23361,0.23852,0.24231,0.24455,0.24474,0.24224,0.23629,0.22602,0.21047,0.18878,0.16064,0.12643,0.087831,0.048767,0.016196
