8.5087e-17,1.5574e-07,5.2406e-07,1.0935e-06,1.8264e-06,2.6777e-06,3.603e-06,4.5616e-06,5.5176e-06,6.4399e-06,7.3016e-06,8.0796e-06,8.7538e-06,9.3069e-06,9.7235e-06,9.99e-06,1.0094e-05,1.0025e-05,9.7728e-06,9.3275e-06,8.6804e-06,7.8231e-06,6.7475e-06,5.4456e-06,3.9096e-06,2.1318e-06,1.0454e-07,-2.1799e-06,-4.7295e-06,-7.5519e-06,-1.0655e-05,-1.4048e-05,-1.7739e-05,-2.1735e-05,-2.6047e-05,-3.0683e-05,-3.5652e-05,-4.0965e-05,-4.6631e-05,-5.2659e-05,-5.9062e-05,-6.585e-05,-7.3034e-05,-8.0626e-05,-8.8638e-05,-9.7085e-05,-0.00010598,-0.00011533,-0.00012517,-0.0001355,-0.00014634,-0.00015772,-0.00016965,-0.00018216,-0.00019528,-0.00020904,-0.00022348,-0.00023863,-0.00025455,-0.00027128,-0.0002889,-0.00030748,-0.00032711,-0.00034789,-0.00036997,-0.00039349,-0.00041864,-0.00044567,-0.00047486,-0.00050658,-0.00054128,-0.00057953,-0.0006221,-0.00066992,-0.00072427,-0.0007868,-0.00085976,-0.00094619,-0.0010503,-0.0011779,-0.0013373,-0.0015404,-0.0018045,-0.002155,-0.0026289,-0.0032801,-0.0041835,-0.0054302,-0.0070741,-0.0088551
-1.5564e-07,-8.6871e-11,3.5047e-07,8.8052e-07,1.5556e-06,2.3359e-06,3.1818e-06,4.0565e-06,4.9269e-06,5.7638e-06,6.5415e-06,7.2377e-06,7.8328e-06,8.3094e-06,8.6523e-06,8.8477e-06,8.8834e-06,8.7479e-06,8.431e-06,7.9228e-06,7.2144e-06,6.2969e-06,5.1619e-06,3.8013e-06,2.207e-06,3.7112e-07,-1.7143e-06,-4.0571e-06,-6.6655e-06,-9.5473e-06,-1.2711e-05,-1.6165e-05,-1.9917e-05,-2.3977e-05,-2.8354e-05,-3.3056e-05,-3.8093e-05,-4.3476e-05,-4.9213e-05,-5.5316e-05,-6.1795e-05,-6.8661e-05,-7.5927e-05,-8.3603e-05,-9.1704e-05,-0.00010024,-0.00010923,-0.00011869,-0.00012863,-0.00013907,-0.00015003,-0.00016153,-0.0001736,-0.00018626,-0.00019954,-0.00021347,-0.00022809,-0.00024344,-0.00025958,-0.00027656,-0.00029446,-0.00031334,-0.00033331,-0.00035449,-0.000377,-0.00040102,-0.00042674,-0.00045442,-0.00048435,-0.00051692,-0.00055259,-0.00059197,-0.00063582,-0.0006851,-0.0007411,-0.00080546,-0.00088038,-0.0009688,-0.0010747,-0.0012035,-0.0013625,-0.0015622,-0.0018165,-0.0021448,-0.0025724,-0.00313,-0.0038463,-0.0047219,-0.0056588,-0.0063259
-5.2305e-07,-3.5076e-07,-1.3498e-09,5.0139e-07,1.125e-06,1.835e-06,2.5973e-06,3.3799e-06,4.1535e-06,4.8916e-06,5.5705e-06,6.1691e-06,6.6685e-06,7.0519e-06,7.3042e-06,7.4117e-06,7.362e-06,7.1436e-06,6.7458e-06,6.1588e-06,5.3731e-06,4.3797e-06,3.1698e-06,1.7351e-06,6.7238e-08,-1.842e-06,-4.0009e-06,-6.4174e-06,-9.1e-06,-1.2057e-05,-1.5296e-05,-1.8827e-05,-2.2658e-05,-2.6798e-05,-3.1256e-05,-3.6042e-05,-4.1165e-05,-4.6635e-05,-5.2462e-05,-5.8658e-05,-6.5233e-05,-7.2198e-05,-7.9566e-05,-8.7349e-05,-9.556e-05,-0.00010421,-0.00011332,-0.0001229,-0.00013298,-0.00014356,-0.00015466,-0.00016632,-0.00017855,-0.00019139,-0.00020486,-0.00021899,-0.00023383,-0.00024943,-0.00026583,-0.0002831,-0.00030131,-0.00032055,-0.00034091,-0.00036251,-0.00038551,-0.00041006,-0.00043638,-0.00046473,-0.00049541,-0.00052881,-0.00056541,-0.00060581,-0.00065074,-0.00070118,-0.00075833,-0.00082375,-0.00089947,-0.00098811,-0.0010931,-0.001219,-0.0013716,-0.0015584,-0.0017888,-0.0020738,-0.0024246,-0.0028475,-0.0033333,-0.0038345,-0.0042339,-0.0043653
-1.0892e-06,-8.7946e-07,-5.0644e-07,-6.3875e-09,5.8876e-07,1.2489e-06,1.9454e-06,2.6509e-06,3.34e-06,3.9893e-06,4.5771e-06,5.0841e-06,5.4925e-06,5.7861e-06,5.9503e-06,5.9717e-06,5.8377e-06,5.5371e-06,5.0589e-06,4.3931e-06,3.53e-06,2.4603e-06,1.1752e-06,-3.3406e-07,-2.0761e-06,-4.0593e-06,-6.2921e-06,-8.783e-06,-1.154e-05,-1.4573e-05,-1.7889e-05,-2.1497e-05,-2.5407e-05,-2.9627e-05,-3.4167e-05,-3.9037e-05,-4.4246e-05,-4.9804e-05,-5.5722e-05,-6.2011e-05,-6.8682e-05,-7.5747e-05,-8.3217e-05,-9.1106e-05,-9.9427e-05,-0.00010819,-0.00011742,-0.00012713,-0.00013733,-0.00014805,-0.0001593,-0.00017111,-0.0001835,-0.0001965,-0.00021015,-0.00022447,-0.00023952,-0.00025534,-0.00027198,-0.0002895,-0.00030799,-0.00032752,-0.00034821,-0.00037016,-0.00039354,-0.0004185,-0.00044527,-0.00047409,-0.00050527,-0.00053919,-0.0005763,-0.00061719,-0.00066254,-0.00071324,-0.0007704,-0.00083538,-0.00090991,-0.00099616,-0.0010968,-0.0012152,-0.0013553,-0.0015216,-0.0017189,-0.0019506,-0.0022167,-0.0025085,-0.0027998,-0.0030371,-0.0031382,-0.0030607
-1.8145e-06,-1.5501e-06,-1.1309e-06,-6.0938e-07,-1.8571e-08,6.1513e-07,1.2676e-06,1.9161e-06,2.5388e-06,3.1153e-06,3.6264e-06,4.0545e-06,4.3829e-06,4.5967e-06,4.6815e-06,4.6245e-06,4.4135e-06,4.0369e-06,3.4842e-06,2.745e-06,1.8096e-06,6.6867e-07,-6.8702e-07,-2.2664e-06,-4.0781e-06,-6.1309e-06,-8.4333e-06,-1.0994e-05,-1.3822e-05,-1.6925e-05,-2.0313e-05,-2.3995e-05,-2.7979e-05,-3.2275e-05,-3.6892e-05,-4.1841e-05,-4.713e-05,-5.2772e-05,-5.8775e-05,-6.5152e-05,-7.1913e-05,-7.907e-05,-8.6636e-05,-9.4624e-05,-0.00010305,-0.00011192,-0.00012126,-0.00013108,-0.0001414,-0.00015224,-0.00016362,-0.00017556,-0.00018809,-0.00020124,-0.00021505,-0.00022953,-0.00024475,-0.00026075,-0.00027757,-0.00029529,-0.00031399,-0.00033373,-0.00035464,-0.00037683,-0.00040044,-0.00042564,-0.00045263,-0.00048165,-0.000513,-0.00054703,-0.00058416,-0.00062491,-0.0006699,-0.0007199,-0.00077585,-0.00083886,-0.0009103,-0.00099179,-0.0010852,-0.0011927,-0.0013164,-0.0014581,-0.0016189,-0.0017971,-0.0019863,-0.0021712,-0.0023236,-0.0023998,-0.0023543,-0.0022049
-2.6518e-06,-2.3209e-06,-1.8386e-06,-1.2763e-06,-6.6934e-07,-4.1477e-08,5.8719e-07,1.1978e-06,1.772e-06,2.2923e-06,2.7418e-06,3.1047e-06,3.3657e-06,3.5109e-06,3.5267e-06,3.4008e-06,3.1213e-06,2.6769e-06,2.0571e-06,1.2516e-06,2.5061e-07,-9.5532e-07,-2.3754e-06,-4.0188e-06,-5.8944e-06,-8.0109e-06,-1.0377e-05,-1.3002e-05,-1.5895e-05,-1.9063e-05,-2.2517e-05,-2.6266e-05,-3.0318e-05,-3.4683e-05,-3.9372e-05,-4.4393e-05,-4.9757e-05,-5.5474e-05,-6.1556e-05,-6.8013e-05,-7.4856e-05,-8.2099e-05,-8.9753e-05,-9.7831e-05,-0.00010635,-0.00011532,-0.00012475,-0.00013468,-0.0001451,-0.00015605,-0.00016754,-0.0001796,-0.00019225,-0.00020552,-0.00021945,-0.00023406,-0.00024941,-0.00026553,-0.00028249,-0.00030034,-0.00031916,-0.00033904,-0.00036006,-0.00038234,-0.00040602,-0.00043126,-0.00045825,-0.00048721,-0.00051839,-0.00055213,-0.00058878,-0.0006288,-0.00067271,-0.00072114,-0.00077482,-0.0008346,-0.00090147,-0.00097647,-0.0010607,-0.0011553,-0.0012608,-0.0013773,-0.0015029,-0.0016333,-0.0017593,-0.0018647,-0.0019258,-0.0019112,-0.0018009,-0.0016355
-3.5547e-06,-3.1509e-06,-2.5946e-06,-1.9776e-06,-1.3389e-06,-7.0034e-07,-7.8762e-08,5.1037e-07,1.0519e-06,1.531e-06,1.9329e-06,2.2434e-06,2.4491e-06,2.5366e-06,2.4937e-06,2.3082e-06,1.9689e-06,1.4649e-06,7.8562e-07,-7.8975e-08,-1.1387e-06,-2.4029e-06,-3.8811e-06,-5.5823e-06,-7.5156e-06,-9.69e-06,-1.2114e-05,-1.4797e-05,-1.7749e-05,-2.0977e-05,-2.4491e-05,-2.83e-05,-3.2414e-05,-3.6843e-05,-4.1596e-05,-4.6683e-05,-5.2115e-05,-5.7902e-05,-6.4054e-05,-7.0584e-05,-7.7503e-05,-8.4822e-05,-9.2555e-05,-0.00010071,-0.00010931,-0.00011837,-0.00012789,-0.00013791,-0.00014842,-0.00015946,-0.00017105,-0.0001832,-0.00019595,-0.00020932,-0.00022334,-0.00023805,-0.00025348,-0.00026969,-0.00028672,-0.00030464,-0.00032351,-0.00034342,-0.00036444,-0.00038669,-0.0004103,-0.0004354,-0.00046217,-0.0004908,-0.00052152,-0.00055459,-0.00059034,-0.00062912,-0.00067135,-0.0007175,-0.00076811,-0.00082375,-0.00088504,-0.00095253,-0.0010267,-0.0011077,-0.0011951,-0.0012876,-0.001382,-0.0014727,-0.0015501,-0.0016002,-0.001604,-0.0015416,-0.0014077,-0.0012484
-4.4811e-06,-4.0023e-06,-3.3663e-06,-2.6859e-06,-2.0045e-06,-1.3429e-06,-7.1534e-07,-1.343e-07,3.8776e-07,8.383e-07,1.2047e-06,1.4746e-06,1.6355e-06,1.6756e-06,1.5832e-06,1.347e-06,9.5619e-07,4.0014e-07,-3.3131e-07,-1.2481e-06,-2.3599e-06,-3.6763e-06,-5.2064e-06,-6.9595e-06,-8.9447e-06,-1.1171e-05,-1.3648e-05,-1.6384e-05,-1.9388e-05,-2.2669e-05,-2.6238e-05,-3.0103e-05,-3.4273e-05,-3.8759e-05,-4.3571e-05,-4.8718e-05,-5.4211e-05,-6.0061e-05,-6.6278e-05,-7.2875e-05,-7.9861e-05,-8.7251e-05,-9.5055e-05,-0.00010329,-0.00011196,-0.00012109,-0.0001307,-0.00014079,-0.00015138,-0.0001625,-0.00017417,-0.0001864,-0.00019922,-0.00021266,-0.00022674,-0.00024151,-0.000257,-0.00027325,-0.0002903,-0.00030823,-0.00032708,-0.00034692,-0.00036785,-0.00038996,-0.00041335,-0.00043815,-0.00046451,-0.00049258,-0.00052257,-0.00055469,-0.00058917,-0.00062631,-0.0006664,-0.00070976,-0.00075675,-0.00080768,-0.00086285,-0.0009224,-0.00098629,-0.001054,-0.0011246,-0.0011957,-0.0012637,-0.0013228,-0.0013644,-0.0013772,-0.0013469,-0.0012617,-0.0011243,-0.00097932
-5.3947e-06,-4.8419e-06,-4.1246e-06,-3.3764e-06,-2.6454e-06,-1.9522e-06,-1.3089e-06,-7.2558e-07,-2.1242e-07,2.2017e-07,5.6141e-07,8.0038e-07,9.2606e-07,9.2755e-07,7.9407e-07,5.1503e-07,8.0081e-08,-5.2092e-07,-1.2979e-06,-2.2605e-06,-3.4184e-06,-4.781e-06,-6.3574e-06,-8.1569e-06,-1.0189e-05,-1.2462e-05,-1.4986e-05,-1.7769e-05,-2.0821e-05,-2.4151e-05,-2.7769e-05,-3.1684e-05,-3.5906e-05,-4.0444e-05,-4.5309e-05,-5.0511e-05,-5.606e-05,-6.1967e-05,-6.8244e-05,-7.49e-05,-8.1949e-05,-8.9402e-05,-9.7271e-05,-0.00010557,-0.00011431,-0.00012351,-0.00013318,-0.00014334,-0.000154,-0.00016519,-0.00017692,-0.00018921,-0.00020209,-0.00021558,-0.0002297,-0.0002445,-0.00026001,-0.00027625,-0.00029329,-0.00031116,-0.00032992,-0.00034964,-0.00037039,-0.00039224,-0.0004153,-0.00043966,-0.00046544,-0.00049278,-0.00052182,-0.00055274,-0.0005857,-0.00062089,-0.00065852,-0.00069878,-0.00074182,-0.00078778,-0.00083666,-0.00088831,-0.00094229,-0.00099774,-0.0010531,-0.001106,-0.0011526,-0.0011875,-0.0012036,-0.0011918,-0.0011422,-0.0010484,-0.0009169,-0.00078808
-6.2645e-06,-5.641e-06,-4.8441e-06,-4.0269e-06,-3.2429e-06,-2.5126e-06,-1.8468e-06,-1.2535e-06,-7.411e-07,-3.1808e-07,6.371e-09,2.2269e-07,3.2109e-07,2.9164e-07,1.2441e-07,-1.9052e-07,-6.6296e-07,-1.3026e-06,-2.1191e-06,-3.1219e-06,-4.3204e-06,-5.7238e-06,-7.3414e-06,-9.1824e-06,-1.1256e-05,-1.3571e-05,-1.6137e-05,-1.8963e-05,-2.2059e-05,-2.5433e-05,-2.9095e-05,-3.3056e-05,-3.7324e-05,-4.191e-05,-4.6824e-05,-5.2076e-05,-5.7676e-05,-6.3636e-05,-6.9967e-05,-7.6679e-05,-8.3785e-05,-9.1296e-05,-9.9224e-05,-0.00010758,-0.00011639,-0.00012565,-0.00013538,-0.0001456,-0.00015632,-0.00016756,-0.00017934,-0.00019168,-0.0002046,-0.00021812,-0.00023226,-0.00024707,-0.00026256,-0.00027877,-0.00029574,-0.00031351,-0.00033213,-0.00035166,-0.00037214,-0.00039366,-0.00041628,-0.00044008,-0.00046516,-0.00049162,-0.00051956,-0.0005491,-0.00058034,-0.0006134,-0.00064838,-0.00068536,-0.00072435,-0.00076529,-0.00080801,-0.00085211,-0.00089691,-0.00094132,-0.00098363,-0.0010213,-0.0010509,-0.0010678,-0.0010661,-0.0010387,-0.00097914,-0.00088441,-0.00076263,-0.00064938
