7.1998e-17,1.7126e-07,5.4695e-07,1.1005e-06,1.7857e-06,2.5535e-06,3.3583e-06,4.1603e-06,4.9257e-06,5.6264e-06,6.2391e-06,6.7446e-06,7.1271e-06,7.3734e-06,7.4728e-06,7.416e-06,7.1954e-06,6.8043e-06,6.2369e-06,5.4879e-06,4.5527e-06,3.4266e-06,2.1053e-06,5.8441e-07,-1.1404e-06,-3.0738e-06,-5.2204e-06,-7.5854e-06,-1.0174e-05,-1.2992e-05,-1.6045e-05,-1.934e-05,-2.2885e-05,-2.6685e-05,-3.0751e-05,-3.5089e-05,-3.971e-05,-4.4622e-05,-4.9838e-05,-5.5368e-05,-6.1223e-05,-6.7418e-05,-7.3966e-05,-8.0882e-05,-8.8181e-05,-9.5883e-05,-0.000104,-0.00011257,-0.00012159,-0.00013111,-0.00014113,-0.0001517,-0.00016285,-0.00017461,-0.00018702,-0.00020013,-0.00021399,-0.00022865,-0.00024418,-0.00026065,-0.00027815,-0.00029677,-0.00031662,-0.00033784,-0.00036056,-0.00038498,-0.0004113,-0.00043977,-0.0004707,-0.00050447,-0.00054153,-0.00058247,-0.00062802,-0.00067911,-0.00073697,-0.00080323,-0.00088005,-0.00097039,-0.0010783,-0.0012096,-0.0013724,-0.0015785,-0.001845,-0.0021972,-0.002672,-0.0033234,-0.0042264,-0.0054723,-0.0071154,-0.0088958
-1.7119e-07,-9.1913e-11,3.5581e-07,8.6795e-07,1.495e-06,2.1938e-06,2.924e-06,3.6496e-06,4.3393e-06,4.9667e-06,5.5094e-06,5.9487e-06,6.2688e-06,6.4565e-06,6.5008e-06,6.3921e-06,6.1223e-06,5.6843e-06,5.072e-06,4.2796e-06,3.3019e-06,2.134e-06,7.7116e-07,-7.9133e-07,-2.5582e-06,-4.5344e-06,-6.7249e-06,-9.135e-06,-1.177e-05,-1.4637e-05,-1.7741e-05,-2.1089e-05,-2.4689e-05,-2.8548e-05,-3.2675e-05,-3.7078e-05,-4.1767e-05,-4.6752e-05,-5.2044e-05,-5.7654e-05,-6.3594e-05,-6.9879e-05,-7.6522e-05,-8.3539e-05,-9.0947e-05,-9.8762e-05,-0.00010701,-0.0001157,-0.00012486,-0.00013452,-0.00014471,-0.00015545,-0.00016678,-0.00017873,-0.00019135,-0.00020469,-0.00021879,-0.00023372,-0.00024954,-0.00026632,-0.00028416,-0.00030315,-0.00032342,-0.00034508,-0.00036831,-0.00039328,-0.00042021,-0.00044937,-0.00048107,-0.0005157,-0.00055374,-0.00059578,-0.00064257,-0.00069507,-0.00075451,-0.0008225,-0.00090117,-0.00099339,-0.001103,-0.0012353,-0.0013977,-0.0016001,-0.0018567,-0.0021866,-0.0026151,-0.0031729,-0.0038887,-0.0047635,-0.0056996,-0.0063661
-5.4614e-07,-3.5614e-07,-1.2048e-09,4.8316e-07,1.0594e-06,1.6909e-06,2.3433e-06,2.9856e-06,3.5901e-06,4.133e-06,4.5934e-06,4.9534e-06,5.198e-06,5.3139e-06,5.2899e-06,5.1164e-06,4.7849e-06,4.2878e-06,3.6185e-06,2.7708e-06,1.739e-06,5.1787e-07,-8.9791e-07,-2.5135e-06,-4.3339e-06,-6.3646e-06,-8.6108e-06,-1.1078e-05,-1.3773e-05,-1.6701e-05,-1.9869e-05,-2.3285e-05,-2.6955e-05,-3.0887e-05,-3.5091e-05,-3.9576e-05,-4.435e-05,-4.9425e-05,-5.4812e-05,-6.0522e-05,-6.6569e-05,-7.2966e-05,-7.9728e-05,-8.6871e-05,-9.4412e-05,-0.00010237,-0.00011076,-0.00011962,-0.00012895,-0.00013879,-0.00014917,-0.00016012,-0.00017167,-0.00018386,-0.00019674,-0.00021035,-0.00022474,-0.00023998,-0.00025614,-0.00027329,-0.00029153,-0.00031095,-0.00033168,-0.00035386,-0.00037763,-0.0004032,-0.0004308,-0.00046067,-0.00049316,-0.00052865,-0.00056762,-0.00061067,-0.00065852,-0.00071213,-0.00077265,-0.00084162,-0.000921,-0.0010133,-0.001122,-0.0012513,-0.001407,-0.0015965,-0.0018291,-0.0021156,-0.0024671,-0.0028901,-0.0033754,-0.0038757,-0.0042743,-0.0044051
-1.097e-06,-8.6725e-07,-4.8763e-07,-5.5024e-09,5.4346e-07,1.1282e-06,1.7202e-06,2.2934e-06,2.8241e-06,3.2912e-06,3.6759e-06,3.9617e-06,4.1342e-06,4.1806e-06,4.09e-06,3.8524e-06,3.4594e-06,2.903e-06,2.1763e-06,1.2727e-06,1.862e-07,-1.089e-06,-2.5586e-06,-4.2281e-06,-6.1029e-06,-8.1888e-06,-1.0491e-05,-1.3017e-05,-1.5771e-05,-1.8761e-05,-2.1994e-05,-2.5477e-05,-2.9217e-05,-3.3223e-05,-3.7504e-05,-4.207e-05,-4.6929e-05,-5.2094e-05,-5.7576e-05,-6.3386e-05,-6.9538e-05,-7.6046e-05,-8.2926e-05,-9.0193e-05,-9.7865e-05,-0.00010596,-0.0001145,-0.00012351,-0.00013301,-0.00014303,-0.0001536,-0.00016474,-0.00017651,-0.00018892,-0.00020204,-0.0002159,-0.00023057,-0.0002461,-0.00026257,-0.00028006,-0.00029865,-0.00031845,-0.00033958,-0.00036218,-0.00038641,-0.00041246,-0.00044056,-0.00047096,-0.000504,-0.00054004,-0.00057956,-0.00062311,-0.00067138,-0.00072524,-0.00078576,-0.00085425,-0.00093239,-0.0010223,-0.0011265,-0.0012482,-0.0013914,-0.0015603,-0.0017596,-0.0019927,-0.0022595,-0.0025513,-0.002842,-0.0030784,-0.0031786,-0.0031004
-1.7762e-06,-1.4908e-06,-1.0648e-06,-5.6119e-07,-1.5824e-08,5.4467e-07,1.097e-06,1.6197e-06,2.093e-06,2.4985e-06,2.8196e-06,3.0415e-06,3.1506e-06,3.135e-06,2.984e-06,2.6878e-06,2.238e-06,1.6264e-06,8.4597e-07,-1.1018e-07,-1.2484e-06,-2.5748e-06,-4.0952e-06,-5.8157e-06,-7.7419e-06,-9.88e-06,-1.2236e-05,-1.4816e-05,-1.7627e-05,-2.0675e-05,-2.3968e-05,-2.7513e-05,-3.1319e-05,-3.5394e-05,-3.9747e-05,-4.4387e-05,-4.9326e-05,-5.4574e-05,-6.0143e-05,-6.6045e-05,-7.2294e-05,-7.8905e-05,-8.5892e-05,-9.3273e-05,-0.00010106,-0.00010929,-0.00011796,-0.00012711,-0.00013676,-0.00014694,-0.00015767,-0.00016899,-0.00018094,-0.00019355,-0.00020688,-0.00022096,-0.00023586,-0.00025163,-0.00026836,-0.00028611,-0.00030497,-0.00032506,-0.00034649,-0.00036939,-0.00039393,-0.00042028,-0.00044868,-0.00047935,-0.00051262,-0.00054883,-0.00058842,-0.00063188,-0.00067984,-0.00073304,-0.00079237,-0.00085892,-0.00093399,-0.0010191,-0.0011161,-0.0012269,-0.0013536,-0.001498,-0.0016608,-0.0018403,-0.00203,-0.0022149,-0.0023667,-0.0024419,-0.0023955,-0.0022455
-2.5327e-06,-2.1822e-06,-1.6948e-06,-1.1519e-06,-5.9092e-07,-3.5287e-08,4.9604e-07,9.8572e-07,1.4174e-06,1.7756e-06,2.046e-06,2.2151e-06,2.2707e-06,2.2018e-06,1.998e-06,1.65e-06,1.1493e-06,4.8808e-07,-3.4112e-07,-1.3452e-06,-2.5307e-06,-3.9039e-06,-5.4711e-06,-7.2384e-06,-9.2118e-06,-1.1398e-05,-1.3802e-05,-1.6432e-05,-1.9294e-05,-2.2395e-05,-2.5743e-05,-2.9345e-05,-3.321e-05,-3.7347e-05,-4.1765e-05,-4.6473e-05,-5.1483e-05,-5.6805e-05,-6.2452e-05,-6.8436e-05,-7.4772e-05,-8.1473e-05,-8.8556e-05,-9.6037e-05,-0.00010393,-0.00011227,-0.00012106,-0.00013033,-0.00014011,-0.00015042,-0.0001613,-0.00017277,-0.00018487,-0.00019765,-0.00021114,-0.0002254,-0.00024048,-0.00025644,-0.00027335,-0.00029129,-0.00031035,-0.00033063,-0.00035224,-0.00037532,-0.00040001,-0.00042649,-0.00045495,-0.00048564,-0.00051883,-0.00055483,-0.00059402,-0.00063684,-0.00068381,-0.00073552,-0.00079268,-0.00085608,-0.00092665,-0.0010054,-0.0010933,-0.0011912,-0.0012998,-0.0014189,-0.0015465,-0.0016782,-0.0018047,-0.0019101,-0.0019706,-0.0019551,-0.0018439,-0.0016777
-3.3196e-06,-2.9e-06,-2.3428e-06,-1.7487e-06,-1.1582e-06,-5.9258e-07,-6.7219e-08,4.0405e-07,8.0798e-07,1.1317e-06,1.3629e-06,1.4899e-06,1.5016e-06,1.3877e-06,1.1388e-06,7.4586e-07,2.0063e-07,-5.0464e-07,-1.3773e-06,-2.4243e-06,-3.6523e-06,-5.0678e-06,-6.6771e-06,-8.4867e-06,-1.0503e-05,-1.2732e-05,-1.518e-05,-1.7855e-05,-2.0763e-05,-2.3911e-05,-2.7308e-05,-3.0961e-05,-3.4878e-05,-3.907e-05,-4.3545e-05,-4.8313e-05,-5.3385e-05,-5.8773e-05,-6.4488e-05,-7.0544e-05,-7.6955e-05,-8.3735e-05,-9.0901e-05,-9.8469e-05,-0.00010646,-0.00011489,-0.00012378,-0.00013315,-0.00014304,-0.00015347,-0.00016446,-0.00017605,-0.00018828,-0.00020118,-0.00021481,-0.0002292,-0.00024441,-0.0002605,-0.00027754,-0.00029561,-0.00031478,-0.00033516,-0.00035685,-0.00037997,-0.00040466,-0.00043109,-0.00045943,-0.0004899,-0.00052272,-0.00055818,-0.00059658,-0.00063829,-0.00068371,-0.00073328,-0.0007875,-0.00084691,-0.00091204,-0.00098338,-0.0010613,-0.0011458,-0.0012364,-0.0013315,-0.001428,-0.00152,-0.001598,-0.001648,-0.0016513,-0.0015881,-0.0014533,-0.0012933
-4.0961e-06,-3.6075e-06,-2.9773e-06,-2.3255e-06,-1.6965e-06,-1.1103e-06,-5.796e-07,-1.1523e-07,2.7223e-07,5.7223e-07,7.7436e-07,8.6846e-07,8.4473e-07,6.9382e-07,4.0687e-07,-2.4522e-08,-6.0831e-07,-1.352e-06,-2.2629e-06,-3.3479e-06,-4.6137e-06,-6.0668e-06,-7.7138e-06,-9.561e-06,-1.1615e-05,-1.3882e-05,-1.637e-05,-1.9084e-05,-2.2033e-05,-2.5223e-05,-2.8663e-05,-3.236e-05,-3.6324e-05,-4.0563e-05,-4.5088e-05,-4.9908e-05,-5.5034e-05,-6.0479e-05,-6.6253e-05,-7.2371e-05,-7.8847e-05,-8.5695e-05,-9.2931e-05,-0.00010057,-0.00010864,-0.00011715,-0.00012612,-0.00013558,-0.00014556,-0.00015608,-0.00016716,-0.00017885,-0.00019117,-0.00020417,-0.00021789,-0.00023238,-0.00024768,-0.00026386,-0.00028097,-0.00029909,-0.00031831,-0.0003387,-0.00036036,-0.00038342,-0.00040799,-0.00043422,-0.00046226,-0.00049229,-0.00052451,-0.00055915,-0.00059645,-0.00063668,-0.00068013,-0.0007271,-0.00077789,-0.00083278,-0.00089198,-0.00095556,-0.0010234,-0.0010948,-0.0011686,-0.0012425,-0.0013126,-0.0013732,-0.0014155,-0.0014283,-0.0013975,-0.0013117,-0.0011734,-0.0010277
-4.8281e-06,-4.2734e-06,-3.5709e-06,-2.8592e-06,-2.1868e-06,-1.5733e-06,-1.0292e-06,-5.6309e-07,-1.8329e-07,1.0167e-07,2.831e-07,3.5226e-07,3.0051e-07,1.1944e-07,-1.9912e-07,-6.6303e-07,-1.2798e-06,-2.0568e-06,-3.0011e-06,-4.1193e-06,-5.4183e-06,-6.9046e-06,-8.5848e-06,-1.0465e-05,-1.2553e-05,-1.4854e-05,-1.7375e-05,-2.0124e-05,-2.3109e-05,-2.6335e-05,-2.9812e-05,-3.3548e-05,-3.7552e-05,-4.1833e-05,-4.64e-05,-5.1265e-05,-5.6438e-05,-6.193e-05,-6.7755e-05,-7.3926e-05,-8.0456e-05,-8.7361e-05,-9.4656e-05,-0.00010236,-0.00011049,-0.00011906,-0.00012811,-0.00013764,-0.00014768,-0.00015827,-0.00016943,-0.00018119,-0.00019359,-0.00020665,-0.00022044,-0.00023498,-0.00025033,-0.00026654,-0.00028368,-0.0003018,-0.00032099,-0.00034132,-0.00036288,-0.00038578,-0.00041011,-0.00043601,-0.00046361,-0.00049305,-0.00052449,-0.0005581,-0.00059405,-0.00063255,-0.00067375,-0.00071783,-0.00076491,-0.00081505,-0.00086819,-0.00092408,-0.00098217,-0.0010415,-0.0011003,-0.0011561,-0.0012049,-0.0012414,-0.0012584,-0.0012468,-0.0011968,-0.0011024,-0.0009701,-0.0008406
-5.4877e-06,-4.8719e-06,-4.1007e-06,-3.3298e-06,-2.6123e-06,-1.9677e-06,-1.4051e-06,-9.3117e-07,-5.5248e-07,-2.758e-07,-1.0835e-07,-5.7582e-08,-1.3107e-07,-3.3636e-07,-6.809e-07,-1.172e-06,-1.8168e-06,-2.6223e-06,-3.5953e-06,-4.7425e-06,-6.0704e-06,-7.5856e-06,-9.2947e-06,-1.1204e-05,-1.3321e-05,-1.5651e-05,-1.8202e-05,-2.0982e-05,-2.3996e-05,-2.7254e-05,-3.0763e-05,-3.4532e-05,-3.857e-05,-4.2885e-05,-4.7489e-05,-5.2392e-05,-5.7603e-05,-6.3137e-05,-6.9004e-05,-7.5219e-05,-8.1794e-05,-8.8746e-05,-9.609e-05,-0.00010384,-0.00011202,-0.00012065,-0.00012975,-0.00013934,-0.00014944,-0.00016008,-0.00017129,-0.0001831,-0.00019555,-0.00020866,-0.00022248,-0.00023704,-0.00025241,-0.00026862,-0.00028574,-0.00030381,-0.00032292,-0.00034313,-0.00036451,-0.00038717,-0.00041118,-0.00043665,-0.00046369,-0.00049241,-0.00052292,-0.00055535,-0.00058981,-0.00062639,-0.00066519,-0.00070624,-0.00074952,-0.00079492,-0.00084215,-0.00089074,-0.00093989,-0.00098835,-0.0010343,-0.0010751,-0.0011071,-0.0011256,-0.0011249,-0.0010979,-0.0010381,-0.00094286,-0.00082039,-0.00070654
